ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
717320	60	W	7	37	36490	12.87	13.011	34.029247	-118.008439	.246	ML	5	CROSSROADS	4509			
717321	60	E	7	37		15.91	16.051	34.007035	-117.965011		FR	2	HACIENDA SB	4021			
717322	60	E	7	37		15.91	16.051	34.007035	-117.965011	.36	ML	4	HACIENDA 1	4021			
717324	60	W	7	37		15.78	15.921	34.00782	-117.967088	.58	ML	4	HACIENDA 1	4055			
717326	60	W	7	37		15.98	16.121	34.006822	-117.963815		FR	2	HACIENDA NB	4054			
717328	60	E	7	37		16.12	16.261	34.00598	-117.961572	.325	ML	4	HACIENDA 2	4022			
717330	60	W	7	37		17.77	17.911	33.997875	-117.934513	.3	ML	4	AZUSA 1	4053			
717331	60	E	7	37		17.94	18.081	33.996934	-117.931728		FR	3	AZUSA SB	4023			
717332	60	E	7	37		17.94	18.081	33.996934	-117.931728	.37	ML	4	AZUSA 1	4023			
717334	60	E	7	37		18.14	18.281	33.996462	-117.928294	.205	ML	4	AZUSA 2	4024			
717336	60	W	7	37		18	18.141	33.997	-117.930655		FR	2	AZUSA NB	4052			
717337	60	W	7	37		18	18.141	33.997	-117.930655	.29	ML	4	AZUSA 2	4052			
717339	60	W	7	37	36490	19.31	19.451	33.994319	-117.908132	.51	ML	4	FULLERTON 1	4051			
717340	60	E	7	37	36490	19.42	19.561	33.994088	-117.906225	.555	ML	4	FULLERTON 1	4025			
717341	60	W	7	37	36490	19.52	19.661	33.994314	-117.904483		FR	1	FULLERTON NB	4050			
717342	60	W	7	37	36490	19.52	19.661	33.994314	-117.904483	.515	ML	4	FULLERTON 2	4050			
717343	60	E	7	37	36490	19.61	19.751	33.994073	-117.902914	.24	ML	4	FULLERTON 2	4026			
717345	60	E	7	37	36490	20.38	20.521	33.994085	-117.88949		FR	2	NOGALES SB	4027			
717346	60	E	7	37	36490	20.38	20.521	33.994085	-117.88949	.315	ML	4	NOGALES 1	4027			
717349	60	W	7	37	36490	20.47	20.611	33.994278	-117.887951		FR	2	NOGALES NB	4048			
717350	60	W	7	37	36490	20.47	20.611	33.994278	-117.887951	.33	ML	4	NOGALES 2	4048			
717352	60	E	7	37	36490	20.53	20.671	33.994021	-117.886877	.31	ML	4	NOGALES 2	4028			
717354	60	W	7	37	36490	R21.31	21.451	33.995905	-117.873496		FR	2	FAIRWAY SB	4047			
717355	60	W	7	37	36490	R21.31	21.451	33.995905	-117.873496	.65	ML	4	FAIRWAY 1	4047			
717357	60	E	7	37	36490	R21.46	21.601	33.99613	-117.870894	.345	ML	4	FAIRWAY 1	4029			
717358	60	E	7	37	36490	R21.69	21.831	33.996748	-117.866957	.42	ML	4	FAIRWAY 2	4030			
717360	60	W	7	37	19192	R22.79	22.931	33.999995	-117.848226		FR	2	BREA CANYON	4046			
717361	60	W	7	37	19192	R22.79	22.931	33.999995	-117.848226	.26	ML	4	BREA CANYON	4046			
717363	60	E	7	37	19192	R22.94	23.081	34.000335	-117.84567		FR	2	BREA CANYON	4031			
717365	91	W	7	37	11530	R6.84	.838	33.872789	-118.276308	.495	ML	3	MAIN	4506			
717366	91	E	7	37	11530	R7.16	1.158	33.872471	-118.27074		FR	2	MAIN	4513			
717367	91	E	7	37	11530	R7.16	1.158	33.872471	-118.27074	.495	ML	5	MAIN	4513			
717368	91	W	7	37	11530	R7.55	1.548	33.873537	-118.264071	.485	ML	4	AVALON 1	4139			
717369	91	E	7	37	11530	R7.55	1.548	33.873324	-118.264042	.325	ML	4	AVALON 1	4139			
717373	91	E	7	37	11530	R8.58	2.578	33.873339	-118.246168	.42	ML	4	CENTRAL 2	4077			
717374	91	W	7	37	11530	R8.58	2.578	33.873522	-118.246184	.415	ML	4	CENTRAL 2	4077			
717375	91	W	7	37	11530	R8.27	2.268	33.873676	-118.251564	.385	ML	4	CENTRAL 1	4138			
717376	91	E	7	37	11530	R8.27	2.268	33.873496	-118.251545	.385	ML	4	CENTRAL 1	4138			
717378	91	W	7	37	15044	R9.1	3.098	33.873772	-118.23715	.545	ML	4	WILMINGTON	4137			
717379	91	E	7	37	15044	R9.11	3.108	33.87359	-118.236964	.545	ML	4	WILMINGTON	4078			
717380	91	W	7	37	15044	R9.67	3.668	33.874114	-118.227251	.515	ML	4	ACACIA	4136			
717381	91	E	7	37	15044	R9.67	3.668	33.873878	-118.227243	.51	ML	4	ACACIA	4136			
717382	91	E	7	37	15044	R10.13	4.128	33.873494	-118.219285		FR	2	ALAMEDA	4079			
717383	91	E	7	37	15044	R10.13	4.128	33.873494	-118.219285	.405	ML	4	ALAMEDA	4079			
717384	91	W	7	37	15044	R10.13	4.128	33.873704	-118.219282	.405	ML	3	ALAMEDA	4079			
717385	91	E	7	37	15044	R10.13	4.128	33.873494	-118.219285	.685	HV	1	ALAMEDA	4079			
717386	91	E	7	37	15044	R10.48	4.478	33.873361	-118.213213		FR	1	SANTA FE	4080			
717387	91	E	7	37	15044	R10.48	4.478	33.873361	-118.213213	.45	ML	4	SANTA FE	4080			
717388	91	W	7	37	15044	R10.48	4.478	33.873559	-118.213194	.45	ML	4	SANTA FE	4080			
717389	91	E	7	37	15044	R11.03	5.028	33.872655	-118.203751		FR	2	LONG BEACH 1	4081			
717390	91	E	7	37	15044	R11.03	5.028	33.872655	-118.203751	.65	ML	5	LONG BEACH 1	4081			
717391	91	W	7	37	15044	R11.03	5.028	33.872905	-118.203748		FR	2	LONG BEACH	4507			
717392	91	W	7	37	43000	R11.78	5.778	33.87619	-118.191575	.585	ML	3	ATLANTIC 1	3329			
717393	91	E	7	37	43000	R11.78	5.778	33.876009	-118.191574	.585	ML	3	ATLANTIC 1	3329			
717394	91	W	7	37	43000	R11.78	5.778	33.87619	-118.191575	1.44	HV	1	ATLANTIC 1	3329			
717395	91	E	7	37	43000	R12.21	6.208	33.876737	-118.18423		FR	2	ATLANTIC 2	3292			
717396	91	E	7	37	43000	R12.2	6.198	33.876737	-118.184403	.395	ML	5	ATLANTIC 2	3292			
717397	91	W	7	37	43000	R12.2	6.198	33.87692	-118.184411	.395	ML	4	ATLANTIC 2	3292			
717398	91	W	7	37	43000	R13.01	7.008	33.876459	-118.1704		FR	2	CHERRY	3328			
717399	91	W	7	37	43000	R13.01	7.008	33.876459	-118.1704	.47	ML	5	CHERRY	3328			
717400	91	W	7	37	43000	R13.01	7.008	33.876459	-118.1704	.865	HV	1	CHERRY	3328			
717401	91	E	7	37	43000	R13.26	7.258	33.875898	-118.166089		FR	1	CHERRY	3293			
717402	91	E	7	37	43000	R13.26	7.258	33.875898	-118.166089	.56	ML	4	CHERRY	3293			
717403	91	W	7	37	43000	R13.51	7.508	33.876117	-118.161745		FR	2	PARAMOUNT	3327			
717404	91	W	7	37	43000	R13.51	7.508	33.876117	-118.161745	.495	ML	5	PARAMOUNT	3327			
717405	91	E	7	37	43000	R13.69	7.688	33.876265	-118.158652		FR	2	PARAMOUNT	3294			
717406	91	E	7	37	43000	R13.69	7.688	33.876265	-118.158652	.475	ML	4	PARAMOUNT	3294			
717407	91	E	7	37	4982	R14.21	8.208	33.876929	-118.149691		FR	2	DOWNEY 2	4505			
717409	91	W	7	37	43000	R14.04	8.038	33.877134	-118.152656		FR	2	DOWNEY	3326			
717410	91	W	7	37	43000	R14	7.998	33.877126	-118.153353	.52	ML	4	DOWNEY 1	3326			
717412	91	W	7	37	43000	R14	7.998	33.877126	-118.153353	.52	HV	1	DOWNEY 1	3326			
717413	91	W	7	37	4982	R14.55	8.548	33.877179	-118.143773	.325	ML	4	LAKEWOOD 1	3325			
717415	91	W	7	37	4982	R14.65	8.648	33.877201	-118.142032		FR	3	LAKEWOOD NB	3324			
717416	91	W	7	37	4982	R14.65	8.648	33.877201	-118.142032	.335	ML	4	LAKEWOOD 2	3324			
717417	91	W	7	37	4982	R14.65	8.648	33.877201	-118.142032	.335	HV	1	LAKEWOOD 2	3324			
717418	91	E	7	37	4982	R14.8	8.798	33.877024	-118.139428	.315	ML	4	LAKEWOOD 2	3296			
717419	91	E	7	37	4982	R14.8	8.798	33.877024	-118.139428	.505	HV	1	LAKEWOOD 2	3296			
717420	91	E	7	37	4982	R15.22	9.218	33.8765	-118.132216	.37	ML	5	CLARK	3297			
717421	91	W	7	37	4982	R15.22	9.218	33.876702	-118.132194	.445	ML	4	CLARK	3297			
717422	91	E	7	37	4982	R15.22	9.218	33.8765	-118.132216	.37	HV	1	CLARK	3297			
717423	91	W	7	37	4982	R15.54	9.538	33.87621	-118.126705		FR	2	BELLFLOWER 1	3323			
717424	91	W	7	37	4982	R15.54	9.538	33.87621	-118.126705	.27	ML	4	BELLFLOWER 1	3323			
717426	91	E	7	37	4982	R15.76	9.758	33.87605	-118.122915	.34	ML	5	BELLFLOWER 2	3298			
717428	91	W	7	37	2896	R17.96	11.958	33.876536	-118.084783	.42	ML	4	PIONEER 1	3322			
717429	91	W	7	37	2896	R17.96	11.958	33.876536	-118.084783	.42	HV	1	PIONEER 1	3322			
717430	91	E	7	37	2896	R17.96	11.958	33.876317	-118.084773		FR	1	PIONEER SB	3300			
717431	91	E	7	37	2896	R17.96	11.958	33.876317	-118.084773	.42	ML	4	PIONEER 1	3300			
717433	91	W	7	37	2896	R18.21	12.208	33.87657	-118.080438	.27	ML	4	PIONEER 2	3321			
717434	91	E	7	37	2896	R18.21	12.208	33.876324	-118.080425	.29	ML	4	PIONEER 2	3301			
717435	91	W	7	37	12552	R18.5	12.498	33.876583	-118.075397	.245	ML	4	NORWALK 1	3320			
717436	91	E	7	37	12552	R18.54	12.538	33.876358	-118.074686	.28	ML	4	NORWALK 1	3302			
717437	91	W	7	37	12552	R18.7	12.698	33.876613	-118.071914		FR	1	NORWALK NB	3319			
717438	91	W	7	37	12552	R18.7	12.698	33.876613	-118.071914	.28	ML	4	NORWALK 2	3319			
717439	91	E	7	37	12552	R18.77	12.768	33.876366	-118.070702	.285	ML	4	NORWALK 2	3303			
717440	91	W	7	37	12552	R19.06	13.058	33.876119	-118.065686	.35	ML	4	BLOOMFIELD	3318			
717441	91	E	7	37	12552	R19.11	13.108	33.875647	-118.064958	.32	ML	4	BLOOMFIELD	3318			
717442	91	W	7	37	12552	R20.14	14.138	33.866819	-118.050661	.6	ML	4	183RD	3316			
717443	91	E	7	37	12552	R20.21	14.208	33.86603	-118.049777	.6	ML	4	183RD	3316			
717444	101	N	7	37	44000	2.42	3.768	34.06933	-118.259931		FR	1	GLENDALE	3284			
717445	101	N	7	37	44000	2.42	3.768	34.06933	-118.259931	.571	ML	4	GLENDALE	3284			
717446	101	S	7	37	44000	2.79	4.138	34.071462	-118.265891	.36	ML	4	ALVARADO	3281			
717447	101	N	7	37	44000	2.94	4.288	34.072657	-118.268106	.43	ML	4	ALVARADO	3285			
717450	101	S	7	37	44000	3.28	4.628	34.074797	-118.273463	.47	ML	4	RAMPART	3280			
717451	101	N	7	37	44000	3.28	4.628	34.074945	-118.273396		FR	1	RAMPART	3286			
717452	101	N	7	37	44000	3.28	4.628	34.074945	-118.273396	.45	ML	4	RAMPART	3286			
717453	101	S	7	37	44000	3.73	5.078	34.076926	-118.280908	.46	ML	4	SILVER LAKE	3003			
717456	101	N	7	37	44000	4.51	5.858	34.081134	-118.29347	.29	ML	4	VERMONT 2	3288			
717458	101	S	7	37	44000	4.78	6.128	34.082786	-118.297762	.445	ML	4	MELROSE	3279			
717459	101	N	7	37	44000	4.78	6.128	34.083079	-118.297553	.29	ML	4	MELROSE	3279			
717460	101	N	7	37	44000	5.09	6.438	34.085801	-118.301771	.35	ML	4	NORMANDIE	3289			
717461	101	S	7	37	44000	5.09	6.438	34.085657	-118.301901	.35	ML	4	NORMANDIE	3289			
717462	101	S	7	37	44000	5.48	6.828	34.089949	-118.306085	.405	ML	4	SANTA MONICA	3278			
717463	101	N	7	37	44000	5.48	6.828	34.090089	-118.305929	.405	ML	4	SANTA MONICA	3278			
717465	101	N	7	37	44000	5.9	7.248	34.094618	-118.310464	.31	ML	4	WESTERN	3290			
717466	101	S	7	37	44000	5.9	7.248	34.094488	-118.310649	.31	ML	4	WESTERN	3290			
717467	101	N	7	37	44000	6.36	7.708	34.099677	-118.315293		FR	1	HOLLYWOOD	3159			
717468	101	S	7	37	44000	6.1	7.448	34.096382	-118.313222	.23	ML	4	SUNSET	3277			
717469	101	N	7	37	44000	6.1	7.448	34.096481	-118.313058	.235	ML	4	SUNSET	3277			
717471	101	S	7	37	44000	6.36	7.708	34.099575	-118.315495		FR	2	SUNSET	3159			
717472	101	S	7	37	44000	6.36	7.708	34.099575	-118.315495	.2	ML	4	HOLLYWOOD	3159			
717473	101	N	7	37	44000	6.37	7.718	34.099806	-118.315367	.2	ML	4	HOLLYWOOD	3159			
717479	101	S	7	37	44000	6.99	8.338	34.104365	-118.323801	.385	ML	4	ARGYLE	3162			
717480	101	N	7	37	44000	7.21	8.558	34.105922	-118.327165	.6	ML	4	ARGYLE	3161			
717481	101	S	7	37	44000	7.27	8.618	34.106229	-118.328138	.355	ML	4	CAHUENGA 1	3163			
717483	101	N	7	37	44000	8.11	9.458	34.115601	-118.33666	.45	ML	5	CAHUENGA	3165			
717484	101	S	7	37	44000	8.11	9.458	34.115404	-118.336938	.45	ML	4	CAHUENGA	3165			
717485	101	N	7	37	44000	9.31	10.658	34.129873	-118.347977		FR	1	BARHAM	3166			
717486	101	S	7	37	44000	9.31	10.658	34.129747	-118.348132	.4	ML	5	BARHAM	3166			
717487	101	S	7	37	44000	10.04	11.388	34.134933	-118.358849		FR	3	LANKERSHIM	3168			
717488	101	S	7	37	44000	10.04	11.388	34.134933	-118.358849	.35	ML	5	LANKERSHIM	3168			
717489	101	S	7	37	44000	10.53	11.878	34.139513	-118.36535	.565	ML	5	VENTURA	3170			
717490	101	S	7	37	44000	11.17	12.518	34.147297	-118.371049	.5	ML	5	VINELAND	3171			
717491	101	N	7	37	44000	11.17	12.518	34.14739	-118.370853	.5	ML	5	VINELAND	3171			
717492	101	N	7	37	44000	11.98	13.356	34.154581	-118.381115	.699	ML	5	TUJUNGA	3397			
717493	101	S	7	37	44000	12.75	14.067	34.154314	-118.394541	.76	ML	5	LAUREL CANYON	3423			
717495	101	S	7	37	44000	13.8	15.117	34.156627	-118.412272	.45	ML	5	COLDWATER CANYON	3422			
717497	101	N	7	37	44000	13.98	15.356	34.156829	-118.415379	.45	ML	5	COLDWATER CANYON	3399			
717498	101	N	7	37	44000	15	16.376	34.155725	-118.432994	.45	ML	5	WOODMAN	3400			
717499	101	S	7	37	44000	15.81	17.127	34.156121	-118.44689	.55	ML	5	VAN NUYS	3420			
717501	101	N	7	37	44000	16.01	17.386	34.15746	-118.450006	.55	ML	5	VAN NUYS	3401			
717502	101	N	7	37	44000	17.59	18.966	34.165132	-118.474715	.341	ML	6	HASKELL	3032			
717503	101	S	7	37	44000	18.5	19.832	34.165142	-118.49033		OR	1	HAYVENHURST	3418			
717504	101	S	7	37	44000	18.5	19.832	34.165142	-118.49033	.475	ML	5	HAYVENHURST	3418			
717508	101	S	7	37	44000	20.15	21.482	34.171108	-118.517031	.58	ML	5	WHITE OAK	3416			
717510	101	N	7	37	44000	20.34	21.699	34.171285	-118.520359	.58	ML	5	WHITE OAK	3402			
717511	101	S	7	37	44000	20.96	22.292	34.171531	-118.531109	.96	ML	5	BURBANK	3415			
717513	101	N	7	37	44000	21.38	22.739	34.173406	-118.538066	.555	ML	5	RESEDA	3403			
717514	101	S	7	37	44000	22.07	23.402	34.173426	-118.550079	.87	ML	5	TAMPA	3414			
717515	101	N	7	37	44000	22.36	23.719	34.17368	-118.555198	.315	ML	5	TAMPA	3404			
717516	101	S	7	37	44000	23.22	24.552	34.172374	-118.570043	.765	ML	5	WINNETKA	3413			
717517	101	N	7	37	44000	23.4	24.759	34.171556	-118.573031	.875	ML	5	WINNETKA	3405			
717518	101	S	7	37	44000	24.23	25.562	34.167855	-118.586613	.77	ML	5	DE SOTO	3412			
717519	101	N	7	37	44000	24.45	25.809	34.168519	-118.590528	.68	ML	5	DE SOTO	3406			
717520	101	S	7	37	44000	24.76	26.092	34.16912	-118.595733	.515	ML	5	CANOGA	3411			
717521	101	N	7	37	44000	25.45	26.809	34.170894	-118.607747		FR	1	TOPANGA CYN	4156			
717522	101	N	7	37	44000	25.45	26.809	34.170894	-118.607747	.67	ML	4	TOPANGA CYN	4156			
717523	101	N	7	37	44000	26.86	28.219	34.162351	-118.629794		FR	1	WOODLAKE	4157			
717524	101	N	7	37	44000	26.86	28.219	34.162351	-118.629794	.455	ML	4	WOODLAKE	4157			
717525	118	E	7	37		R1.95	35.481	34.276735	-118.602125	.55	ML	4	TOPANGA CYN	3528			
717526	118	E	7	37		R1.95	35.481	34.276735	-118.602125	.55	HV	1	TOPANGA CYN	3528			
717527	118	W	7	37	44000	R2.8	36.331	34.273553	-118.588111		FR	2	DE SOTO	3516			
717528	118	W	7	37	44000	R2.8	36.331	34.273553	-118.588111	.5	ML	4	DE SOTO	3516			
717529	118	E	7	37	44000	R2.8	36.331	34.273354	-118.588108		FR	2	DE SOTO	3527			
717530	118	E	7	37	44000	R2.8	36.331	34.273354	-118.588108	.5	ML	4	DE SOTO	3527			
717531	118	E	7	37	44000	R2.8	36.331	34.273354	-118.588108	.5	HV	1	DE SOTO	3527			
717532	118	W	7	37	44000	R4.52	38.051	34.272684	-118.558209	.5	ML	4	TAMPA	3518			
717533	118	E	7	37	44000	R4.68	38.211	34.272223	-118.555464	.5	ML	4	TAMPA	3525			
717534	118	E	7	37	44000	R4.68	38.211	34.272223	-118.555464	.5	HV	1	TAMPA	3525			
717535	118	W	7	37	44000	R5.65	39.181	34.274745	-118.538826	.6	ML	4	RESEDA	3519			
717536	118	E	7	37	44000	R5.83	39.361	34.275083	-118.535822	.6	ML	4	RESEDA	3524			
717537	118	W	7	37	44000	R7.68	41.211	34.27815	-118.504149	.555	ML	4	BALBOA 1	3520			
717538	118	E	7	37	44000	R7.73	41.261	34.277904	-118.503383		FR	2	BALBOA SB	3523			
717539	118	E	7	37	44000	R7.73	41.261	34.277904	-118.503383	.295	ML	4	BALBOA 1	3523			
717540	118	E	7	37	44000	R7.73	41.261	34.277904	-118.503383	.295	HV	1	BALBOA 1	3523			
717541	118	E	7	37	44000	R7.99	41.521	34.277556	-118.498886	.39	ML	5	BALBOA 2	3522			
717542	118	E	7	37	44000	R7.99	41.521	34.277556	-118.498886	.39	HV	1	BALBOA 2	3522			
717543	118	E	7	37	44000	R8.51	42.041	34.273127	-118.491528	.47	ML	5	HAYVENHURST	3521			
717544	118	W	7	37	44000	R8.51	42.041	34.273353	-118.491355	.625	ML	5	HAYVENHURST	3521			
717545	118	E	7	37	44000	R8.51	42.041	34.273127	-118.491528	.47	HV	1	HAYVENHURST	3521			
717546	118	W	7	37	44000	R8.93	42.461	34.268987	-118.485999	.495	ML	5	WOODLEY	3529			
717547	118	E	7	37	44000	R8.93	42.461	34.268787	-118.486194	.495	ML	5	WOODLEY	3529			
717548	118	W	7	111	72016	R29.36	30.291	34.281753	-118.681653		OR	1	YOSEMITE SB	4529			
717549	118	W	7	111	72016	R29.36	30.291	34.281753	-118.681653	.1	ML	4	YOSEMITE 1	4529			
717550	118	W	7	111	72016	R28.86	29.791	34.281761	-118.690432		FR	2	STEARNS NB	4531			
717551	118	E	7	111	72016	R29.53	30.461	34.28145	-118.678709		OR	1	YOSEMITE SB	4528			
717552	118	E	7	111	72016	R29.53	30.461	34.28145	-118.678709		FR	2	YOSEMITE SB	4528			
717553	118	E	7	111	72016	R29.53	30.461	34.28145	-118.678709	.215	ML	4	YOSEMITE 1	4528			
717554	118	W	7	111	49138	T19	19.949	34.292599	-118.860081	2.935	ML	2	PRINCETON/LA AVE	4574			
717555	118	W	7	111	72016	R29.59	30.521	34.281746	-118.677613		OR	1	YOSEMITE NB	4527			
717556	118	W	7	111	72016	R29.59	30.521	34.281746	-118.677613		FR	2	YOSEMITE NB	4527			
717557	118	W	7	111	72016	R29.5	30.431	34.28175	-118.679194	.3	ML	4	YOSEMITE 2	4527			
717558	118	W	7	111	72016	R28.86	29.791	34.281761	-118.690432	.315	ML	4	STEARNS 2	4531			
717559	118	E	7	111	72016	R29.73	30.661	34.281433	-118.675198		OR	1	YOSEMITE NB	4526			
717560	118	E	7	111	72016	R29.73	30.661	34.281433	-118.675198	.215	ML	4	YOSEMITE 2	4526			
717561	118	W	7	111	72016	R30.38	31.311	34.279351	-118.664241		OR	1	KUEHNER	4525			
717562	118	W	7	111	72016	R30.38	31.311	34.279351	-118.664241	1.26	ML	4	KUEHNER	4525			
717563	118	E	7	111	72016	R30.82	31.751	34.276128	-118.658042		OR	1	KUEHNER	4524			
717564	118	E	7	111	72016	R30.82	31.751	34.276128	-118.658042		FR	2	KUEHNER	4524			
717565	118	E	7	111	72016	R30.82	31.751	34.276128	-118.658042	.68	ML	4	KUEHNER	4524			
717566	118	W	7	111	49138	T19.87	20.819	34.293436	-118.844767	.741	ML	2	COLLINS	4576			
717567	118	E	7	111		R32.53	33.461	34.268955	-118.634171		OR	1	ROCKY PEAK 2	4523			
717568	118	E	7	111		R32.53	33.461	34.268955	-118.634171	.744	ML	4	ROCKY PEAK 2	4523			
717570	134	E	7	37	44000	.95	.95	34.153063	-118.359904	.705	ML	4	CAHUENGA	3107			
717571	134	W	7	37	44000	.95	.95	34.153255	-118.359896	.76	ML	4	CAHUENGA	3107			
717572	134	W	7	37	8954	2.86	2.86	34.153625	-118.327063	.74	ML	4	BUENA VISTA	3496			
717573	134	E	7	37	8954	3.04	3.04	34.154023	-118.324031	.55	ML	4	BUENA VISTA	3109			
717574	134	E	7	37	44000	3.88	3.88	34.155121	-118.309741		FR	1	FOREST LAWN	3110			
717576	134	W	7	37	44000	4.69	4.69	34.15564	-118.29597	.525	ML	4	RIVERSIDE	3498			
717577	134	E	7	37	30000	R6.1	6.1	34.154438	-118.272455		FR	1	SAN FERNANDO	4191			
717578	134	E	7	37	30000	R6.1	6.1	34.154438	-118.272455	.39	ML	4	SAN FERNANDO	4191			
717579	134	E	7	37	30000	R6.48	6.48	34.155877	-118.266072		FR	1	PACIFIC	4192			
717580	134	E	7	37	30000	R6.48	6.48	34.155877	-118.266072	.655	ML	4	PACIFIC	4192			
717581	134	W	7	37	30000	R6.71	6.693	34.156458	-118.262159		FR	1	CENTRAL	3113			
717582	134	W	7	37	30000	R6.71	6.693	34.156458	-118.262159	.585	ML	4	CENTRAL	3113			
717583	134	E	7	37	30000	R7.41	7.41	34.156268	-118.25012	.68	ML	4	BRAND	4194			
717584	134	E	7	37	30000	R7.84	7.84	34.155839	-118.242691		FR	3	GLENDALE SB	4195			
717585	134	E	7	37	30000	R7.84	7.84	34.155839	-118.242691	.285	ML	4	GLENDALE 1	4195			
717586	134	E	7	37	30000	R7.84	7.84	34.155839	-118.242691	.285	HV	1	GLENDALE 1	4195			
717587	134	E	7	37	30000	R7.98	7.98	34.15489	-118.240354	.29	ML	5	GLENDALE 2	4196			
717588	134	E	7	37	30000	R7.98	7.98	34.15489	-118.240354	.29	HV	1	GLENDALE 2	4196			
717589	134	W	7	37	30000	R8.76	8.743	34.148123	-118.229499		FR	1	HARVEY	4213			
717590	134	W	7	37	30000	R8.76	8.743	34.148123	-118.229499	.405	ML	4	HARVEY	4213			
717591	134	E	7	37	30000	R8.92	8.92	34.146882	-118.227103		FR	3	HARVEY	4197			
717592	134	E	7	37	30000	R8.92	8.92	34.146882	-118.227103	.405	ML	4	HARVEY	4197			
717593	134	E	7	37	30000	R8.92	8.92	34.146882	-118.227103	.405	HV	1	HARVEY	4197			
717594	134	E	7	37	44000	R11.52	11.52	34.142229	-118.18445		FR	2	FIGUEROA	4201			
717595	134	E	7	37	44000	R11.52	11.52	34.142229	-118.18445	.49	ML	4	FIGUEROA	4201			
717596	134	W	7	37	44000	R11.49	11.473	34.142674	-118.184801		FR	1	FIGUEROA	4211			
717597	134	W	7	37	44000	R11.49	11.473	34.142674	-118.184801	.49	ML	4	FIGUEROA	4211			
717598	134	W	7	37	56000	R12.27	12.253	34.142896	-118.172193		FR	1	SAN RAFAEL	4210			
717599	134	W	7	37	56000	R12.27	12.253	34.142896	-118.172193	.57	ML	4	SAN RAFAEL	4210			
717600	134	E	7	37	56000	R12.45	12.45	34.144583	-118.1678		FR	1	SAN RAFAEL	4202			
717601	134	E	7	37	56000	R12.45	12.45	34.144583	-118.1678	.77	ML	4	SAN RAFAEL	4202			
717603	134	W	7	37	56000	R12.78	12.763	34.146519	-118.162409	.833	ML	5	ORANGE GROVE	4209			
717604	134	W	7	37	56000	R12.78	12.763	34.146519	-118.162409	.833	HV	1	ORANGE GROVE	4209			
717605	134	E	7	37	56000	R13.18	13.18	34.148278	-118.157788		FR	1	ORANGE GROVE	4203			
717606	134	E	7	37	56000	R13.18	13.18	34.148278	-118.157788	.526	ML	4	ORANGE GROVE	4203			
717607	134	E	7	37	56000	R13.18	13.18	34.148278	-118.157788	.526	HV	1	ORANGE GROVE	4203			
717608	170	S	7	37	44000	R15.96	3.046	34.171634	-118.388333	.67	ML	4	BURBANK	3390			
717609	170	S	7	37	44000	R15.96	3.046	34.171634	-118.388333	.67	HV	1	BURBANK	3390			
717610	170	S	7	37	44000	R16.6	3.686	34.178734	-118.394967	.6	ML	4	OXNARD	3389			
717611	170	S	7	37	44000	R17.13	4.216	34.184862	-118.400538		FR	1	VICTORY 1	3388			
717612	170	S	7	37	44000	R17.16	4.246	34.185249	-118.400787	.35	ML	4	VICTORY 1	3388			
717613	170	S	7	37	44000	R19.62	6.706	34.219986	-118.409792	.805	ML	3	ROSCOE 1	3501			
717614	170	S	7	37	44000	R20.27	7.356	34.23061	-118.410097	.516	ML	3	ARLETA	3499			
717615	210	W	7	37	56000	R22.32	22.3	34.182539	-118.171545	.805	ML	4	ARROYO 1	4317			
717616	210	E	7	37	56000	R22.62	22.6	34.179921	-118.167405		FR	2	ARROYO	4243			
717617	210	E	7	37	56000	R22.62	22.6	34.179921	-118.167405	.78	ML	4	ARROYO	4243			
717619	210	E	7	37	56000	R23.16	23.14	34.174756	-118.160407		FR	2	LINCOLN 1	4244			
717620	210	E	7	37	56000	R23.16	23.14	34.174756	-118.160407	.78	ML	4	LINCOLN 1	4244			
717622	210	W	7	37	56000	R23.02	23	34.176273	-118.161942	.745	ML	4	LINCOLN 1	4315			
717623	210	W	7	37	56000	R23.92	23.9	34.164368	-118.158093		FR	2	MOUNTAIN 1	4314			
717624	210	W	7	37	56000	R23.92	23.9	34.164368	-118.158093	.326	ML	5	MOUNTAIN 1	4314			
717625	210	E	7	37	56000	R24.18	24.16	34.160546	-118.158748	.651	ML	4	MOUNTAIN 2	4245			
717627	210	W	7	37	56000	R24.92	24.9	34.15225	-118.154678	.479	ML	2	WALNUT	4312			
717628	210	E	7	37	56000	R24.83	24.81	34.152216	-118.156144	.339	ML	1	WALNUT	4312			
717630	210	W	7	37	56000	R25.42	25.4	34.152218	-118.14821	.39	ML	4	FAIR OAKS 1	4311			
717631	210	E	7	37	56000	R25.14	25.12	34.15099	-118.152369	.455	ML	4	FAIR OAKS 1	4311			
717632	210	W	7	37	56000	R25.42	25.4	34.152218	-118.14821	2.64	HV	1	FAIR OAKS 1	4311			
717633	210	E	7	37	56000	R25.74	25.72	34.151691	-118.142523	.675	ML	6	MARENGO	4522			
717634	210	W	7	37	56000	R26.14	26.12	34.15195	-118.13555	.56	ML	5	LAKE 1	4309			
717635	210	E	7	37	56000	R26.49	26.47	34.151658	-118.12944	.71	ML	5	LAKE 2	4248			
717636	210	W	7	37	56000	R26.82	26.8	34.152357	-118.123714		FR	1	HILL	4308			
